ganm_id,term,gloss,chapter_id,strophe_id,is_phrase
ganm_576,მომაქარვები,"გამქარვებელი, გამფანტავი, უკუ–მყრელი",4,111,False
ganm_577,მუფარახი,"წამალი, გუნებაზე მომყვანი",4,111,False
ganm_578,ვეჭვ,მგონი,4,111,False
ganm_579,რა სცნა,რომ გაიგებ,4,111,True
ganm_580,მამართლო,მომიწონო,4,111,False
ganm_581,სულთქმა,ოხვრა,4,111,False
ganm_582,ყმასა რასმე,"ვინმე მოყმეს, რაინდს.",4,112,True
ganm_583,სამყარო,"მყარი ზეცა, ცარგვალი",4,112,False
ganm_584,ჩემად ნახვად,ჩემ სანახავად,4,112,True
ganm_585,გავგულისდი,გავბრაზდი,4,112,False
ganm_586,რა მნახა,რომ დამინახა,4,113,True
ganm_587,შესაპყრობლად,დასაჭერად,4,113,False
ganm_588,შევუზახენ,"მის წინააღმდეგ მოვიხმე, შემოვუსიე",4,113,False
ganm_589,ეშმა,ეშმაკი.,4,113,False
ganm_590,ჯერთცა,ჯერაც,4,113,False
ganm_591,მეოცნა,"მომეჩვენა, მომელანდა",4,113,False
ganm_592,აწ,ეხლა,4,114,False
ganm_593,რული,როგორი? რისგან შექმნილი და წარმოშობილი?,4,114,False
ganm_594,კაცთა ხორცისად ვით ითქმის,"როგორ ითქმის, რომ ადამიანური ხორცის მქონეა?",4,114,True
ganm_595,უცილოდ,უთუოდ.,4,114,False
ganm_597,ყოვლმან პირმან ვაგლახ მიყოს,ყველა შემიბრალებს,4,115,True
ganm_598,ვეღარავინ მინეტარნეს,ვერავინ შემომნატრებს.,4,115,True
ganm_599,დღენი მესხნენ,"დღეები მექნება, ცოცხალი ვიქნები",4,115,True
ganm_600,დანაყბედსა,"ყბედურად, განუსჯელად ნათქვამს",4,116,False
ganm_601,მხედსა,შემხედველს.,4,116,False
ganm_602,მეფეთა ზედა მფლობელი,მეფეებზე გაბატონებული,4,117,True
ganm_603,ბრძანება-მიუთხრობელი,"ისეთი, რომელსაც სიტყვა ვერ შესწვდება",4,117,False
ganm_604,ყოველგნით,ყველა მხრიდან,4,117,False
ganm_605,მისთა ამბავთა მცნობელი,მისი ამბის შემტყობი.,4,117,True
ganm_606,ადრე სცნობ,მალე შეიტყობ,4,117,True
ganm_607,ეკეთაცა,კარგიც ეჩვენა,4,118,False
ganm_608,დაგმორჩილდე,დაგიჯერებ,4,118,False
ganm_609,ვქმნა,ვიზამ,4,118,False
ganm_610,მოასხენეს,მოიყვანეს,4,119,False
ganm_611,ოთხთავე ცისა კიდეთა,ქვეყნის ოთხსავე მხარეს,4,119,True
ganm_612,პატიჟთა,ტანჯვათ.,4,119,False
ganm_613,სხვად ნურად,სხვა ნურაფრისთვის,4,119,True
ganm_614,წიგნი,წერილი.,4,119,False
ganm_615,იგი ყმა,"ის მოყმე, რაინდი",4,120,True
ganm_616,კვლა და კვლა,კიდევ და კიდევ,4,120,True
ganm_617,დია,ბევრი.,4,120,False
ganm_618,დანაბადი,შექმნილი,4,120,False
ganm_619,ცუდად მაშვრალნი,"ამაოდ, უსარგებლოდ შრომაგარდახდილნი",4,120,True
ganm_620,ზადი,"ნაკლი, ხინჯი.",4,120,False
ganm_621,ხმელნი მოვიარენით,ხმელეთი მოვიარეთ,4,121,True
ganm_622,იგი ყმა,"ის მოყმე, რაინდი.",4,121,True
ganm_623,მოიგვარენით,"მოიგვარეთ, მოახერხეთ",4,121,False
ganm_624,სიცუდე,"ტყუილი, მოლანდება.",4,122,False
ganm_625,ზეო,ზემოდან,4,122,False
ganm_626,შეჭირვება,"მწუხარება, ნაღველი",4,122,False
ganm_627,არა მგამა,არ მენაღვლება,4,122,True
ganm_628,ყოლა,სრულებით,4,122,False
ganm_629,ადიადა,ამრავლა.,4,123,False
ganm_630,მგოსანი,მომღერალი,4,123,False
ganm_631,მუშაითი,"ჯამბაზი, აკრობატი",4,123,False
ganm_632,დია,ბევრი,4,123,False
ganm_633,შემოხადა,შემოიპატიჟა.,4,123,False
ganm_634,სხვამცა რა დაბადა,"სხვას რას შექმნის, რას გააჩენს?",4,123,True
ganm_296,საწოლს,საძინებელ ოთახში,5,124,False
ganm_297,ოდენ,მხოლოდ,5,124,False
ganm_298,მანგი,მთვარე,5,124,False
ganm_299,მიჰხვდა,"წილად ჰხვდა, ეღირსა.",5,125,False
ganm_300,კაბა,ზედა ჩასაცმელი (კაცისა).,5,125,False
ganm_301,ამოა,"საამოა, სასიამოვნოა",5,125,False
ganm_302,ჭვრეტა,"ხედვა, ცქერა",5,125,False
ganm_303,უკადრი,ამაყი,5,126,False
ganm_304,ვისთა ვამთაგან,"ვისზე ოხვრისგანაც, ვისთვის „ვაჰმე”-ს თქმისგანაც",5,126,True
ganm_305,იგი უებრო,"ის სწორუპოვარი, შეუდარებელი",5,126,True
ganm_306,ქუშად,"პირქუშად, დარდიანად",5,126,False
ganm_307,უკუნი,"წყვდიადი, სიბნელე",5,126,False
ganm_308,გაძრცვილსა ტანსა,შიშველ ტანზე,5,127,True
ganm_309,ემოსნეს,ეცვა,5,127,False
ganm_310,ყარყუმნი,"ყარყუმის ბეწვი, თეთრი ფერისა",5,127,False
ganm_311,უსაპირო,"საპირედაუდებელი, ქსოვილით გაუწყობელი",5,127,False
